SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2725 Rothgeb Dr,Raleigh,NC,27609,385000,3,2.0,White Oak,1275,14810,1957,53,302,,Active,,,http://www.redfin.com/NC/Raleigh/2725-Rothgeb-Dr-27609/home/41090469,TMLS,2181156,N,Y,35.8207512,-78.6434864
MLS Listing,,Single Family Residential,716 Silverleaf Pl,Raleigh,NC,27609,325000,3,2.0,Cedar Hills Estates,1718,14374,1973,54,189,,Active,,,http://www.redfin.com/NC/Raleigh/716-Silver-Leaf-Pl-27609/home/41119122,TMLS,2181065,N,Y,35.8582777,-78.6254753
MLS Listing,,Townhouse,6536 Perry Creek Rd,Raleigh,NC,27616,267000,3,3.0,Wake,1722,2613,2018,55,155,140,Active,,,http://www.redfin.com/NC/Raleigh/6536-Perry-Creek-Rd-27616/home/144935385,TMLS,2180896,N,Y,35.861243,-78.538103
MLS Listing,,Single Family Residential,700 Bailey Dr,Raleigh,NC,27610,265000,3,2.0,Rochester Heights,1213,10454,1960,55,218,,Active,,,http://www.redfin.com/NC/Raleigh/700-Bailey-Dr-27610/home/41069438,TMLS,2180841,N,Y,35.7560463,-78.6281483
MLS Listing,,Townhouse,12106 Fox Valley St,Raleigh,NC,27614,339000,5,4.0,Edgewood,3873,3049,2004,56,88,155,Active,,,http://www.redfin.com/NC/Raleigh/12106-Fox-Valley-St-27614/home/41275346,TMLS,2180711,N,Y,35.9611949,-78.546505
MLS Listing,,Single Family Residential,1412 Ivy Ln,Raleigh,NC,27609,355000,4,3.0,Fairfax Hills,1983,20037,1965,57,179,,Active,,,http://www.redfin.com/NC/Raleigh/1412-Ivy-Ln-27609/home/41087544,TMLS,2180632,N,Y,35.8548929,-78.6161334
MLS Listing,,Single Family Residential,8704 Chesley Ct,Raleigh,NC,27613,389900,3,3.0,Stonehenge,2275,25700,1979,57,171,,Active,,,http://www.redfin.com/NC/Raleigh/8704-Chesley-Ct-27613/home/41135761,TMLS,2180592,N,Y,35.8987399,-78.6846874
MLS Listing,,Townhouse,11006 Flower Bed Ct,Raleigh,NC,27614,309900,3,3.0,Bedford at Falls River,2456,2178,2005,57,126,263,Active,,,http://www.redfin.com/NC/Raleigh/11006-Flower-Bed-Ct-27614/home/41293830,TMLS,2177533,N,Y,35.9229947,-78.5782613
MLS Listing,,Single Family Residential,7912 Broad St,Raleigh,NC,27613,369000,5,3.0,Parklyn Woods,2880,10890,1996,57,128,,Active,,,http://www.redfin.com/NC/Raleigh/7912-Broad-St-27613/home/41214390,TMLS,2180535,N,Y,35.8912276,-78.6952903
MLS Listing,,Single Family Residential,2901 Bergamot Ct,Raleigh,NC,27614,399900,7,4.0,Wakefield,4203,16117,2006,57,95,27,Active,,,http://www.redfin.com/NC/Raleigh/2901-Bergamot-Ct-27614/home/41296394,TMLS,2178530,N,Y,35.9391867,-78.5551276
MLS Listing,,Single Family Residential,4508 Leaf Ct,Raleigh,NC,27612,384900,4,3.0,Birchwood Hills,2284,11325,1965,58,169,,Active,,,http://www.redfin.com/NC/Raleigh/4508-Leaf-Ct-27612/home/41334257,TMLS,2180118,N,Y,35.8434918,-78.6679847
MLS Listing,,Townhouse,6448 Perry Creek Rd,Raleigh,NC,27616,255500,3,4.0,Wake,1795,1306,2018,59,142,140,Active,,,http://www.redfin.com/NC/Raleigh/6448-Perry-Creek-Rd-27616/home/145186554,TMLS,2179983,N,Y,35.8611342,-78.5364917
MLS Listing,,Townhouse,8120 Primanti Blvd,Raleigh,NC,27612,275000,3,4.0,Glenwood Station,2141,1742,2008,60,128,115,Active,,,http://www.redfin.com/NC/Raleigh/8120-Primanti-Blvd-27612/home/41328397,TMLS,2179789,N,Y,35.877484,-78.7357863
MLS Listing,,Single Family Residential,6551 Battle Bridge Rd,Raleigh,NC,27610-6207,264900,3,3.0,Wake,2608,60984,1999,64,102,,Active,,,http://www.redfin.com/NC/Raleigh/6551-Battle-Bridge-Rd-27610/home/41190144,TMLS,2179218,N,Y,35.725399,-78.542867
MLS Listing,,Single Family Residential,10004 Whitestone Rd,Raleigh,NC,27516,400000,4,3.0,Stonebridge,2454,39639,1981,66,163,66,Active,May-20-2018 01:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/10004-Whitestone-Rd-27615/home/41137992,TMLS,2178571,N,Y,35.9187936,-78.6659487
MLS Listing,,Vacant Land,7450 Pinecrest Dr,Raleigh,NC,27613,300000,,,Wake,,145665,,67,,,Active,,,http://www.redfin.com/NC/Raleigh/7450-Pinecrest-Rd-27613/home/145123710,TMLS,2178425,N,Y,35.8813559,-78.725244
MLS Listing,,Single Family Residential,5309 Beckom St Unit 3119 Bishop I,Raleigh,NC,27616,349900,3,3.0,Wake,2400,4138,2017,70,146,96,Active,,,http://www.redfin.com/NC/Raleigh/5309-Beckom-St-27616/unit-3119-Bishop-I/home/144505914,TMLS,2178021,N,Y,35.8635083194531,-78.5391130447388
MLS Listing,,Single Family Residential,1101 Brighton Rd,Raleigh,NC,27610,279900,3,1.0,Lockwood,1405,14810,1955,71,199,,Active,,,http://www.redfin.com/NC/Raleigh/1101-Brighton-Rd-27610/home/41077886,TMLS,2177916,N,Y,35.7943806,-78.6078418
MLS Listing,,Vacant Land,9802 Macon Rd,Raleigh,NC,27613,300000,,,Shady Grove,,94089,,71,,,Active,,,http://www.redfin.com/NC/Raleigh/9802-Macon-Rd-27613/home/145106426,TMLS,2177877,N,Y,35.930795,-78.7016809
MLS Listing,,Single Family Residential,2206 Kira Ln,Raleigh,NC,27614-7438,399500,4,3.0,Bedford,2826,4356,2006,72,141,65,Active,,,http://www.redfin.com/NC/Raleigh/2206-Kira-Ln-27614/home/41297213,TMLS,2173767,N,Y,35.9251899,-78.5678817
MLS Listing,,Single Family Residential,4801 Metcalf Dr,Raleigh,NC,27612,389900,4,3.0,Oak Park,3048,18295,1978,72,128,,Active,,,http://www.redfin.com/NC/Raleigh/4801-Metcalf-Dr-27612/home/41087805,TMLS,2174239,N,Y,35.8466036,-78.7075777
MLS Listing,,Single Family Residential,4821 Heathshire Dr Lot 175,Raleigh,NC,27616,345000,5,4.0,Belmont,2622,6969,2018,73,132,78,Active,,,http://www.redfin.com/NC/Raleigh/4821-Heathshire-Dr-27616/unit-175/home/145085063,TMLS,2177199,N,Y,35.8400516,-78.5537551
MLS Listing,,Single Family Residential,3811 Yates Mill Trl,Raleigh,NC,27606,340000,3,3.0,Crossings at Tryon,1911,4356,2015,77,178,33,Active,,,http://www.redfin.com/NC/Raleigh/3811-Yates-Mill-Trl-27606/home/41357066,TMLS,2176479,N,Y,35.7456085,-78.7039291
MLS Listing,,Single Family Residential,830 Coleman St,Raleigh,NC,27610,399800,3,3.0,Quarry Hills,1711,4791,2018,78,234,,Active,May-20-2018 03:30 PM,May-20-2018 05:30 PM,http://www.redfin.com/NC/Raleigh/830-Coleman-St-27610/home/113111245,TMLS,2176324,N,Y,35.768433,-78.622883
MLS Listing,,Condo/Co-op,301 Fayetteville St #3102,Raleigh,NC,27601-2180,335000,1,1.0,PNC Plaza Condominiums,922,,2008,78,363,464,Active,,,http://www.redfin.com/NC/Raleigh/301-Fayetteville-St-27601/unit-3102/home/41329783,TMLS,2176209,N,Y,35.7765247,-78.6387655
MLS Listing,,Single Family Residential,5316 Beardall St,Raleigh,NC,27616,365000,3,3.0,Wake,2150,4356,2015,79,170,95,Active,,,http://www.redfin.com/NC/Raleigh/5316-Beardall-St-27616/home/91426112,TMLS,2175874,N,Y,35.862161,-78.539388
MLS Listing,,Single Family Residential,5948 Dunbarton Way,Raleigh,NC,27613,399990,4,4.0,Hawthorne,3216,14374,1992,79,124,100,Active,,,http://www.redfin.com/NC/Raleigh/5948-Dunbarton-Way-27613/home/41182997,TMLS,2175619,N,Y,35.9419968,-78.7135859
MLS Listing,,Condo/Co-op,400 W North St #1004,Raleigh,NC,27603,265000,1,1.0,West Condominiums,1021,,2008,81,260,469,Active,,,http://www.redfin.com/NC/Raleigh/400-West-North-St-27603/unit-1004/home/41331659,TMLS,2175437,N,Y,35.7850236,-78.6454974
MLS Listing,,Single Family Residential,8500 Clivedon Dr,Raleigh,NC,27615-3990,309900,3,3.0,Durant Quarter,2219,7405,1995,82,140,41,Active,,,http://www.redfin.com/NC/Raleigh/8500-Clivedon-Dr-27615/home/41186300,TMLS,2175271,N,Y,35.8954809,-78.5865997
MLS Listing,,Townhouse,12008 Fox Valley St,Raleigh,NC,27614,279000,4,3.0,Wakefield,2450,3484,2005,82,114,153,Active,,,http://www.redfin.com/NC/Raleigh/12008-Fox-Valley-St-27614/home/41275218,TMLS,2175115,N,Y,35.9601155,-78.5459657
MLS Listing,,Single Family Residential,1417 Garner Rd,Raleigh,NC,27610,315000,3,3.0,Wake,1248,6969,2018,84,252,,Active,,,http://www.redfin.com/NC/Raleigh/1417-Garner-Rd-27610/home/41083133,TMLS,2174972,N,Y,35.7623997,-78.6312073
MLS Listing,,Condo/Co-op,525 S West St #305,Raleigh,NC,27601,389000,1,1.0,Warehouse District,834,,2018,84,466,274,Active,,,http://www.redfin.com/NC/Raleigh/525-South-West-St-27601/unit-305/home/144918802,TMLS,2174943,N,Y,35.773593,-78.6460635
MLS Listing,,Vacant Land,4216 Whitfield Rd,Raleigh,NC,,349900,,,Wake,,325828,,91,,,Active,,,http://www.redfin.com/NC/Raleigh/4216-Whitfield-Rd-27610/home/41272373,TMLS,2173742,N,Y,35.721374,-78.536025
MLS Listing,,Single Family Residential,607 Maywood Ave,Raleigh,NC,27603,397000,3,3.0,Caraleigh,1506,1742,2017,93,264,17,Active,,,http://www.redfin.com/NC/Raleigh/607-Maywood-Ave-27603/home/144881256,TMLS,2173325,N,Y,35.7605499,-78.6566577
MLS Listing,,Single Family Residential,2330 Lazy River Dr,Raleigh,NC,27610,260000,4,3.0,EdgeWtr,2509,6969,2005,93,104,35,Active,,,http://www.redfin.com/NC/Raleigh/2330-Lazy-River-Dr-27610/home/41294566,TMLS,2173322,N,Y,35.802601,-78.5461432
MLS Listing,,Single Family Residential,3712 Dade St,Raleigh,NC,27612,400000,4,2.0,Beckana,2153,18730,1958,101,186,,Active,,,http://www.redfin.com/NC/Raleigh/3712-Dade-St-27612/home/41110208,TMLS,2171879,N,Y,35.8324685,-78.6693695
MLS Listing,,Single Family Residential,4304 Walker Hallow St,Raleigh,NC,27616,350000,4,4.0,Belmont,2425,7405,2017,101,144,72,Active,,,http://www.redfin.com/NC/Raleigh/4304-Walker-Hallow-St-27616/home/144829654,TMLS,2171749,N,Y,35.837291,-78.552512
MLS Listing,,Vacant Land,1409 Westmoreland Dr,Raleigh,NC,27612,286000,,,Westchester,,17859,,103,,,Active,,,http://www.redfin.com/NC/Raleigh/1409-Westmoreland-Dr-27612/home/144822690,TMLS,2171418,N,Y,35.829068,-78.679738
MLS Listing,,Single Family Residential,11608 Leesville Rd,Raleigh,NC,27609,275000,3,3.0,Wake,2831,52707,1986,104,97,,Active,,,http://www.redfin.com/NC/Raleigh/11608-Leesville-Rd-27613/home/41094503,TMLS,2171327,N,Y,35.9199154,-78.7430377
MLS Listing,,Vacant Land,12505 Tuscan Lake Rd,Raleigh,NC,,265000,,,Tuscan Lake,,50093,,113,,,Active,,,http://www.redfin.com/NC/Raleigh/12505-Tuscan-Lake-Rd-27613/home/44541779,TMLS,2169766,N,Y,35.934272,-78.704014
MLS Listing,,Single Family Residential,2321 Hinton St,Raleigh,NC,27612,379900,3,3.0,Wake,2391,5662,2018,114,159,,Active,,,http://www.redfin.com/NC/Raleigh/2321-Hinton-St-27612/home/41112134,TMLS,2169623,N,Y,35.8718695,-78.6813338
MLS Listing,,Single Family Residential,8204 Old Deer Trl,Raleigh,NC,27615,362000,4,3.0,Summerfield North,2590,11325,1984,114,140,39,Active,,,http://www.redfin.com/NC/Raleigh/8204-Old-Deer-Trl-27615/home/41153438,TMLS,2169550,N,Y,35.8893141,-78.6416247
MLS Listing,,Condo/Co-op,301 Fayetteville St #2404,Raleigh,NC,27601-2175,329000,1,1.0,PNC Plaza Condominiums,922,,2008,117,357,470,Active,,,http://www.redfin.com/NC/Raleigh/301-Fayetteville-St-27601/unit-2404/home/41328779,TMLS,2168912,N,Y,35.7765247,-78.6387655
MLS Listing,,Townhouse,774 Weathergreen Dr,Raleigh,NC,27615,259900,3,3.0,Weathersfield Place,2184,2178,1982,121,119,208,Active,,,http://www.redfin.com/NC/Raleigh/774-Weathergreen-Dr-27615/home/41145532,TMLS,2168537,N,Y,35.888422,-78.627995
MLS Listing,,Condo/Co-op,2430 Campus Shore Dr #103,Raleigh,NC,27606,339900,2,3.0,North Shore,1417,,2017,124,240,340,Active,,,http://www.redfin.com/NC/Raleigh/2430-Campus-Shore-Dr-27606/unit-103/home/134100529,TMLS,2168063,N,Y,35.7683391,-78.6789938
MLS Listing,,Condo/Co-op,2430 Campus Shore Dr #102,Raleigh,NC,27606,339900,2,3.0,North Shore,1417,,2017,127,240,340,Active,,,http://www.redfin.com/NC/Raleigh/2430-Campus-Shore-Dr-27606/unit-102/home/113819822,TMLS,2167689,N,Y,35.7683391,-78.6789938
MLS Listing,,Single Family Residential,2102 Manuel St,Raleigh,NC,27612,400000,4,3.0,Beckana,2207,13939,1952,128,181,,Active,,,http://www.redfin.com/NC/Raleigh/2102-Manuel-St-27612/home/41076743,TMLS,2167651,N,Y,35.8307354,-78.673453
MLS Listing,,Single Family Residential,1539 1/2 Battery Dr,Raleigh,NC,27610,389900,3,3.0,Battery Heights,1520,4356,2017,128,257,,Active,,,http://www.redfin.com/NC/Raleigh/1539-Battery-Dr-27610/home/144378011,TMLS,2167542,N,Y,35.776423,-78.6147639
MLS Listing,,Condo/Co-op,2430 Campus Shore Dr #104,Raleigh,NC,27606,399900,3,3.0,North Shore,1743,,2017,128,229,347,Active,,,http://www.redfin.com/NC/Raleigh/2430-Campus-Shore-Dr-27606/unit-104/home/112845477,TMLS,2167487,N,Y,35.7683391,-78.6789938
MLS Listing,,Vacant Land,5208 Dixon Dr,Raleigh,NC,,285000,,,Chestnut Hills,,13503,,128,,,Active,,,http://www.redfin.com/NC/Raleigh/5208-Dixon-Dr-27609/home/144612261,TMLS,2167470,N,Y,35.8537785,-78.6502517
MLS Listing,,Single Family Residential,5000 Glen Dr,Raleigh,NC,27609,399900,4,3.0,Ashley Park,2326,20908,1968,130,172,,Active,,,http://www.redfin.com/NC/Raleigh/5000-N-Glen-Dr-27609/home/41087591,TMLS,2167201,N,Y,35.8498968,-78.6399846
MLS Listing,,Single Family Residential,2610 Lacebark Pine Rd,Raleigh,NC,27616,339990,5,3.0,Wake,2619,9147,2018,133,130,54,Active,,,http://www.redfin.com/NC/Raleigh/2610-Lacebark-Pine-Rd-27616/home/144650804,TMLS,2166763,N,Y,35.8745108730088,-78.5942995028117
MLS Listing,,Vacant Land,4335 Galax Dr,Raleigh,NC,,375000,,,Laurel Hills,,78843,,135,,,Active,,,http://www.redfin.com/NC/Raleigh/4335-Galax-Dr-27612/unit-27/home/44548115,TMLS,2166437,N,Y,35.84279,-78.694106
MLS Listing,,Single Family Residential,1029 Mills St,Raleigh,NC,27608,269900,3,2.0,Forest Acres,1231,6098,1992,137,219,,Active,,,http://www.redfin.com/NC/Raleigh/1029-Mills-St-27608/home/41095515,TMLS,2165642,N,Y,35.811147,-78.6221684
MLS Listing,,Single Family Residential,8007 Peachtree Town Ln Lot 28,Knightdale,NC,27545,345924,3,3.0,Princeton Manor,2648,15246,2017,149,131,53,Active,,,http://www.redfin.com/NC/Knightdale/8007-Peachtree-Town-Ln-27545/unit-28/home/144541133,TMLS,2165338,N,Y,35.7801819,-78.5345435
MLS Listing,,Townhouse,TBD 40 Fenella Dr #40,Raleigh,NC,27606,394260,4,4.0,To Be Added,3180,1742,2018,151,124,136,Active,,,http://www.redfin.com/NC/Raleigh/TBD-40-Fenella-Dr-27606/unit-40/home/144520802,TMLS,2165095,N,Y,35.78499,-78.72906
MLS Listing,,Townhouse,TBD 59 Newlyn Dr #59,Raleigh,NC,27606,331070,3,3.0,To Be Added,2289,1742,2018,151,145,136,Active,,,http://www.redfin.com/NC/Raleigh/TBD-59-Newlyn-Dr-27606/unit-59/home/144519791,TMLS,2165080,N,Y,35.7770805358887,-78.6861114501953
MLS Listing,,Townhouse,TBD 58 Newlyn Dr #58,Raleigh,NC,27606,341365,3,3.0,To Be Added,2289,1742,2018,151,149,136,Active,,,http://www.redfin.com/NC/Raleigh/TBD-58-Newlyn-Dr-27606/unit-58/home/144519341,TMLS,2165072,N,Y,35.7422502141839,-78.742912745882
MLS Listing,,Townhouse,TBD 15 Secreto Dr #15,Raleigh,NC,27606,386075,4,3.0,To Be Added,2526,3920,2018,151,153,153,Active,,,http://www.redfin.com/NC/Raleigh/TBD-15-Secreto-Dr-27606/unit-15/home/144517575,TMLS,2165040,N,Y,35.7410332170467,-78.7413062911987
MLS Listing,,Townhouse,TBD 38 Kentigern Dr #38,Raleigh,NC,27606,386655,4,3.0,To Be Added,2526,2613,2018,151,153,153,Active,,,http://www.redfin.com/NC/Raleigh/TBD-38-Kentigern-Dr-27606/unit-38/home/144517224,TMLS,2165030,N,Y,35.7407828871648,-78.7405470375309
MLS Listing,,Single Family Residential,1105 Holmes St,Raleigh,NC,27601,300000,3,2.0,Wake,1842,10890,1956,173,163,,Active,,,http://www.redfin.com/NC/Raleigh/1105-Holmes-St-27601/home/41084405,TMLS,2162366,N,Y,35.7663561,-78.6281267
MLS Listing,,Single Family Residential,3200 Caldwell Dr,Raleigh,NC,27607,385000,4,3.0,Meredith Woods,2793,24829,1968,179,138,,Active,,,http://www.redfin.com/NC/Raleigh/3200-Caldwell-Dr-27607/home/41060816,TMLS,2161955,N,Y,35.8100366,-78.6944928
MLS Listing,,Townhouse,7613 Wellesley Park,Raleigh,NC,27615,274900,2,4.0,Greystone,2606,2613,1984,198,105,258,Active,,,http://www.redfin.com/NC/Raleigh/7613-Wellesley-Park-N-27615/home/41157883,TMLS,2159257,N,Y,35.883425,-78.670487
MLS Listing,,Vacant Land,12309 Birchfalls Dr,Raleigh,NC,27614,369900,,,Bay Leaf Farm,,95832,,212,,1800,Active,,,http://www.redfin.com/NC/Raleigh/12309-Birchfalls-Dr-27614/unit-14/home/59027052,TMLS,2157149,N,Y,35.951733,-78.619063
MLS Listing,,Single Family Residential,2319 Derby Dr,Raleigh,NC,27610-1741,387000,3,3.0,Longview Park,1581,12196,1953,213,245,,Active,,,http://www.redfin.com/NC/Raleigh/2319-Derby-Dr-27610/home/41109166,TMLS,2156970,N,Y,35.7874772,-78.6062748
MLS Listing,,Condo/Co-op,400 W North St #632,Raleigh,NC,27603,274900,1,1.0,West Condominiums,984,,2008,230,279,440,Active,,,http://www.redfin.com/NC/Raleigh/400-West-North-St-27603/unit-632/home/41331722,TMLS,2154049,N,Y,35.7850236,-78.6454974
MLS Listing,,Single Family Residential,3030 Rock Quarry Rd,Raleigh,NC,27610,350000,3,1.0,Wake,960,199069,1982,241,365,,Active,,,http://www.redfin.com/NC/Raleigh/3030-Rock-Quarry-Rd-27610/home/109551419,TMLS,2152312,N,Y,35.745545,-78.596347
MLS Listing,,Single Family Residential,6424 Giddings St,Raleigh,NC,27616,395000,3,3.0,Wake,2472,6098,2017,252,160,95,Active,,,http://www.redfin.com/NC/RALEIGH/6424-GIDDINGS-ST-27616/home/143743083,TMLS,2150410,N,Y,35.860948,-78.538799
MLS Listing,,Condo/Co-op,400 W North St #1000,Raleigh,NC,27603,275900,1,1.0,West Condominiums,1014,,2008,253,272,434,Active,,,http://www.redfin.com/NC/Raleigh/400-West-North-St-27603/unit-1000/home/41331660,TMLS,2146974,N,Y,35.7850236,-78.6454974
MLS Listing,,Single Family Residential,449 Rose Ln,Raleigh,NC,27610,389950,4,3.0,Wake,2409,13068,2018,263,162,,Active,,,http://www.redfin.com/NC/Raleigh/449-Rose-Ln-27610/home/113233660,TMLS,2148416,N,Y,35.7689062,-78.5986005
MLS Listing,,Single Family Residential,101 N Peartree Ln,Raleigh,NC,27610-1823,295000,4,3.0,Longview Gardens,2111,27878,1964,274,140,,Active,,,http://www.redfin.com/NC/Raleigh/101-N-Peartree-Ln-27610/home/41069657,TMLS,2146656,N,Y,35.7833669,-78.5929861
MLS Listing,,Vacant Land,3306 Poole Rd Unit 637 Sunnybrook Rd.,Raleigh,NC,27610-4307,400000,,,Wake,,38768,,274,,,Active,,,http://www.redfin.com/NC/Raleigh/3306-Poole-Rd-27610/unit-637-Sunnybrook-Rd/home/143331748,TMLS,2146510,N,Y,35.769671,-78.5826079
MLS Listing,,Single Family Residential,800 Crown Crossing Ln,Raleigh,NC,27610,395000,3,3.0,Crown Crossing,2759,12632,2017,296,143,,Active,,,http://www.redfin.com/NC/Raleigh/800-Crown-Crossing-Ln-27610/home/101693809,TMLS,2142348,N,Y,35.7439409,-78.6272395
MLS Listing,,Condo/Co-op,1211 Capability Dr #102,Raleigh,NC,27606,369900,2,3.0,North Shore,1478,,2017,326,250,340,Active,,,http://www.redfin.com/NC/Raleigh/1211-Capability-Dr-27606/unit-102/home/134013288,TMLS,2136578,N,Y,35.7685137,-78.6818821
MLS Listing,,Condo/Co-op,1211 Capability Dr #101,Raleigh,NC,27606,369900,2,3.0,North Shore,1478,,2017,326,250,340,Active,,,http://www.redfin.com/NC/Raleigh/1211-Capability-Dr-27606/unit-101/home/104498070,TMLS,2136574,N,Y,35.7685101,-78.6816898
MLS Listing,,Vacant Land,10502 Six Forks Rd,Raleigh,NC,27614,299000,,,Wake,,56628,,362,,,Active,,,http://www.redfin.com/NC/Raleigh/10502-Six-Forks-Rd-27614/unit-0/home/44546401,TMLS,2129692,N,Y,35.925128,-78.648394
MLS Listing,,Vacant Land,12409 Birchfalls Dr,Raleigh,NC,27614,399500,,,Bay Leaf Farm,,103237,,571,,150,Active,,,http://www.redfin.com/NC/Raleigh/12409-Birchfalls-Dr-27614/unit-22/home/59026806,TMLS,2096093,N,Y,35.953851,-78.622481
MLS Listing,,Single Family Residential,9808 Whiteclay Ct,Raleigh,NC,27617,315000,4,3.0,Pemberton,2050,8276,1996,712,154,,Active,,,http://www.redfin.com/NC/Raleigh/9808-Whiteclay-Ct-27617/home/41219894,TMLS,2071747,N,Y,35.9066489,-78.7289551
New Construction Home,,Single Family Residential,6313 Kayton St,Raleigh,NC,27616,320090,3,2.5,5401 North,1735,,2018,4,184,,Active,,,http://www.redfin.com/NC/Raleigh/6313-Kayton-St-27616/unit-3060-McCoury-I/home/144770265,NewHomeSource.com,1450629,N,Y,35.8647,-78.5421
New Construction Home,,Single Family Residential,6408 Giddings St,Raleigh,NC,27616,370000,3,2.5,"5401 North-Raleigh, NC",2652,,2018,70,140,,Active,,,http://www.redfin.com/NC/Raleigh/6408-Giddings-St-27616/home/143713847,NewHomeSource.com,1427268,N,Y,35.864116,-78.546468
New Construction Home,,Townhouse,6406 Kayton St,Raleigh,NC,27616,282899,4,3.5,5401 North,2181,,2018,81,130,,Active,,,http://www.redfin.com/NC/Raleigh/6406-Kayton-St-27616/home/144607747,NewHomeSource.com,1420692,N,Y,35.861803,-78.5382158
New Construction Home,,Townhouse,6627 Academic Ave,Raleigh,NC,27616,314900,4,3.5,5401 North,2037,,2018,81,155,,Active,,,http://www.redfin.com/NC/Raleigh/6627-Academic-Ave-27616/home/144935387,NewHomeSource.com,1421232,N,Y,35.861243,-78.538103
New Construction Home,,Townhouse,6405 Gidding St,Raleigh,NC,27616,261000,3,3.0,5401 North,1931,,2018,81,135,,Active,,,http://www.redfin.com/NC/Raleigh/6405-Giddings-St-27616/home/144935383,NewHomeSource.com,1420691,N,Y,35.8602088,-78.5389301
New Construction Home,,Townhouse,6410 Kayton St,Raleigh,NC,27616,265900,4,3.5,5401 North,1931,,2018,81,138,,Active,,,http://www.redfin.com/NC/Raleigh/6410-Kayton-St-27616/home/144607746,NewHomeSource.com,1420694,N,Y,35.8619202,-78.5382523
New Construction Home,,Single Family Residential,5309 Beckom St,Raleigh,NC,27616,361165,3,2.5,5401 North,2388,,2017,228,151,,Active,,,http://www.redfin.com/NC/Raleigh/5309-Beckom-St-27616/home/143383954,NewHomeSource.com,1377733,N,Y,35.8647,-78.5421
New Construction Home,,Single Family Residential,5308 Forsyth St,Raleigh,NC,27616,350000,3,2.5,"5401 North-Raleigh, NC",1857,,2017,350,188,,Active,,,http://www.redfin.com/NC/Raleigh/5308-Forsyth-Park-St-27616/home/113252439,NewHomeSource.com,1339302,N,Y,35.861361,-78.539659
New Construction Home,,Single Family Residential,5301 Beckom St,Raleigh,NC,27616,395000,4,3.5,"5401 North-Raleigh, NC",2291,,2017,350,172,,Active,,,http://www.redfin.com/NC/Raleigh/5301-Beckom-St-27616/home/113971861,NewHomeSource.com,1339294,N,Y,35.864116,-78.546468
New Construction Home,,Single Family Residential,6317 Kayton St,Raleigh,NC,27616,393000,4,3.0,"5401 North-Raleigh, NC",2472,,2017,350,159,,Active,,,http://www.redfin.com/NC/Raleigh/6317-27616/home/144607742,NewHomeSource.com,1339298,N,Y,35.860967,-78.538271
New Construction Plan,,Townhouse,The Braeburn,Raleigh,NC,27616,257900,3,2.5,5401 North,2181,,,,118,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/The-Braeburn/home/144935389,NewHomeSource.com,Plan-51478402,N,Y,35.8616593,-78.5381782
New Construction Plan,,Townhouse,The Gala,Raleigh,NC,27616,263900,3,2.5,5401 North,2275,,,,116,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/The-Gala/home/144935388,NewHomeSource.com,Plan-51478403,N,Y,35.8616593,-78.5381782
New Construction Plan,,Townhouse,Coventry,Raleigh,NC,27606,320990,3,2.5,Pipers Crossing,2289,,,,140,,Active,,,http://www.redfin.com/NC/Raleigh/Pipers-Crossing/Coventry/home/144539986,NewHomeSource.com,Plan-51461040,N,Y,35.74129,-78.741815
New Construction Plan,,Townhouse,Becket,Raleigh,NC,27616,299900,3,2.5,"5401 North-Raleigh, NC",2504,,,,120,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Becket/home/114093440,NewHomeSource.com,Plan-41400979,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Brunswick - Level Homes,Raleigh,NC,27616,348900,3,2.5,"5401 North-Raleigh, NC",2299,,,,152,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Brunswick-Level-Homes/home/113147439,NewHomeSource.com,Plan-41366882,N,Y,35.8645753,-78.5416619
New Construction Plan,,Townhouse,Palomar,Raleigh,NC,27616,277900,3,2.5,"5401 North-Raleigh, NC",2276,,,,122,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Palomar/home/114093441,NewHomeSource.com,Plan-41400972,N,Y,35.8645753,-78.5416619
New Construction Plan,,Multi-Family (2-4 Unit),The Belmont,Raleigh,NC,27609,380490,3,3.0,Townes at Cheswick,2254,,,,169,,Active,,,http://www.redfin.com/NC/Raleigh/Townes-at-Cheswick/The-Belmont/home/113433714,NewHomeSource.com,Plan-41239970,N,Y,35.8266605,-78.6272339
