SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,23 Millsap Cir,The Woodlands,TX,77382,668000,5,3.5,The Woodlands,4275,11671,2006,3,Garage,14,Active,,,,,668000,,,http://www.redfin.com/TX/Spring/23-Millsap-Cir-77382/home/55287089,Houston Association of Realtors Multiple Listing Service (HARMLS),59272584,RE/MAX Carlton Woods Sales,N,Y,30.2024373,-95.5726267,false
New Construction Plan,Single Family Residential,Floorplan 5056,The Woodlands,TX,77380,594990,5,4.5,The Woodlands: Canopy Green in Creekside Park,3666,,,3,Garage,25,Active,,,,,594990,,,http://www.redfin.com/TX/The-Woodlands/The-Woodlands-Canopy-Green-in-Creekside-Park/Floorplan-5056/home/103471728,Builder Digital eXperience (BDX),Plan-1163424,NewHomeSource.com,N,Y,30.145135,-95.558855,false
MLS Listing,Single Family Residential,10 Birch Canoe Dr,The Woodlands,TX,77375,574000,5,5.5,The Woodlands Creekside Park,3445,8450,2015,3,Garage,278,Active,2016-01-30,10:00,18:00,2016-01-16,647237,,,http://www.redfin.com/TX/The-Woodlands/10-Birch-Canoe-Dr-77375/home/70330158,Houston Association of Realtors Multiple Listing Service (HARMLS),1536884,RE/MAX Professional Group,N,Y,30.145135,-95.558855,false
MLS Listing,Single Family Residential,138 Cezanne Woods Pl,The Woodlands,TX,77382,500000,5,3.5,The Woodlands Sterling Ridge,3543,9136,2004,3,Garage,124,Active,,,,2015-11-30,550000,2012-07-02,449500.0,http://www.redfin.com/TX/Spring/138-Cezanne-Woods-Pl-77382/home/32536180,Houston Association of Realtors Multiple Listing Service (HARMLS),70746016,"Coldwell Banker United, REALTORS",N,Y,30.180206,-95.577776,false
MLS Listing,Single Family Residential,95 S Veilwood Cir,The Woodlands,TX,77382,738000,5,4.0,Wdlnds Village Sterling Ridg,4919,11866,2007,3,Garage,5,Active,2016-01-31,13:00,15:00,,738000,,,http://www.redfin.com/TX/The-Woodlands/95-S-Veilwood-Cir-77382/home/32637489,Houston Association of Realtors Multiple Listing Service (HARMLS),99139084,"Coldwell Banker United, REALTORS",N,Y,30.197961,-95.576122,false
MLS Listing,Single Family Residential,63 N Altwood,Spring,TX,77382,499900,5,4.5,Altwood,3699,9578,2001,3,Garage,147,Active,,,,,499900,,,http://www.redfin.com/TX/Spring/63-N-Altwood-Cir-77382/home/33291071,Houston Association of Realtors Multiple Listing Service (HARMLS),37952191,Tu Casa Realty,N,Y,30.180886,-95.554075,false
MLS Listing,Single Family Residential,30 S Altwood Cir,The Woodlands,TX,77382,499900,5,4.5,The Woodlands Indian Springs,3614,9535,2001,3,Garage,178,Active,,,,2015-09-14,519000,,,http://www.redfin.com/TX/Spring/30-S-Altwood-Cir-77382/home/33291118,Houston Association of Realtors Multiple Listing Service (HARMLS),26614479,Keller Williams Realty The Woodlands,N,Y,30.17995,-95.55389,false
MLS Listing,Single Family Residential,94 S Bantam Woods Cir,The Woodlands,TX,77382,622000,5,3.5,The Woodlands Sterling Rdg 0,4148,12264,2005,3,Garage,191,Active,2016-01-30,14:00,16:00,2015-08-31,655000,,,http://www.redfin.com/TX/Spring/94-S-Bantam-Woods-Cir-77382/home/33288370,Houston Association of Realtors Multiple Listing Service (HARMLS),94931444,RE/MAX Integrity,N,Y,30.18941,-95.563774,false
MLS Listing,Single Family Residential,78 N Rambling Rdg,Conroe,TX,77385,259900,5,3.5,The Woodlands Harper's Landing,2823,6949,2003,2,Garage,78,Active,,,,2015-12-12,264900,,,http://www.redfin.com/TX/Conroe/78-N-Rambling-Ridge-Pl-77385/home/33290628,Houston Association of Realtors Multiple Listing Service (HARMLS),20412556,Village Realty,N,Y,30.220863,-95.44864,false
MLS Listing,Single Family Residential,106 Summer Storm,The Woodlands,TX,77381,420000,5,4.0,The Woodlands Vlg Cochrans Crossing,2982,11993,1993,2,Garage,96,Active,,,,2015-11-11,440000,1993-11-09,186200.0,http://www.redfin.com/TX/Spring/106-Summer-Storm-Pl-77381/home/33225360,Houston Association of Realtors Multiple Listing Service (HARMLS),37849066,Realty Associates,N,Y,30.200593,-95.504899,false
MLS Listing,Single Family Residential,149 E Frontera Cir,The Woodlands,TX,77382,365000,5,3.5,Wdlnds Village Sterling Ridg,2923,6669,2006,2,Garage,8,Active,2016-01-30,13:00,16:00,,365000,,,http://www.redfin.com/TX/The-Woodlands/149-E-Frontera-Rd-77382/home/32637674,Houston Association of Realtors Multiple Listing Service (HARMLS),44515078,Keller Williams Realty The Woodlands,N,Y,30.183099,-95.584685,false
New Construction Plan,Single Family Residential,Bevington,Tomball,TX,77375,507990,5,3.5,The Woodlands 65s Chateau Series: Village of Creekside Park,3787,,,3,Garage,25,Active,,,,,507990,,,http://www.redfin.com/TX/Tomball/The-Woodlands-65s-Chateau-Series-Village-of-Creekside-Park/Bevington/home/102440476,Builder Digital eXperience (BDX),Plan-1218147,NewHomeSource.com,N,Y,30.140656,-95.563221,false
MLS Listing,Single Family Residential,23 N Chantsong Cir,The Woodlands,TX,77382,600000,5,3.5,Wdlnds Village Sterling Ridg,4164,13171,2002,3,Garage,5,Active,,,,,600000,,,http://www.redfin.com/TX/Spring/23-N-Chantsong-Cir-77382/home/33288310,Houston Association of Realtors Multiple Listing Service (HARMLS),18070144,"Texas Home Group, REALTORS",N,Y,30.183893,-95.546258,false
MLS Listing,Single Family Residential,59 Hillock Woods,The Woodlands,TX,77380,724900,5,3.5,The Woodlands Grogans Mill 6,4202,32065,1994,5,Garage,84,Active,,,,,724900,1995-02-22,385168.0,http://www.redfin.com/TX/Spring/59-Hillock-Woods-77380/home/33234544,Houston Association of Realtors Multiple Listing Service (HARMLS),24945342,Heritage Texas Properties,N,Y,30.131702,-95.487952,false
MLS Listing,Single Family Residential,25 Doe Run Dr,The Woodlands,TX,77380,695000,5,3.5,The Woodlands Grogans Mill 1,3804,28296,1982,3,Garage,194,Active,,,,,695000,2011-10-27,471000.0,http://www.redfin.com/TX/Spring/25-Doe-Run-Dr-77380/home/33232000,Houston Association of Realtors Multiple Listing Service (HARMLS),25428184,RE/MAX The Woodlands & Spring,N,Y,30.153425,-95.468958,false
MLS Listing,Single Family Residential,18 Green Pastures,Woodlands,TX,77382,655000,5,5.0,Sterling Ridge,4342,13590,2006,3,Garage,116,Active,,,,2015-12-04,675000,,,http://www.redfin.com/TX/The-Woodlands/18-W-Green-Pastures-Cir-77382/home/32611365,Houston Association of Realtors Multiple Listing Service (HARMLS),31928164,AQUI Realty,N,Y,30.203851,-95.573857,false
MLS Listing,Single Family Residential,82 Buck Trail Pl,The Woodlandss,TX,77389,383000,5,3.5,The Woodlands Creekside,3199,8350,2010,2,Garage,78,Active,,,,2016-01-11,397000,2011-03-29,277540.0,http://www.redfin.com/TX/Spring/82-Buck-Trail-Pl-77389/home/40207321,Houston Association of Realtors Multiple Listing Service (HARMLS),76978424,"Zarco Properties, LLC",N,Y,30.139688,-95.517205,false
MLS Listing,Single Family Residential,22007 Flashing Ridge Dr,Spring,TX,77389,366406,5,3.5,Sawmill Ranch,3492,,2015,2,Garage,44,Active,2016-01-31,12:00,16:00,,364406,,,http://www.redfin.com/TX/Spring/22007-River-Ridge-Loop-77389/home/102240955,Houston Association of Realtors Multiple Listing Service (HARMLS),88471814,Meritage Homes Realty,N,Y,30.14224,-95.51833,false
MLS Listing,Single Family Residential,10 Moss Bluff Ct,The Woodlands,TX,77382,549000,5,3.5,The Woodlands Alden Bridge 2,3560,12259,1996,3,Garage,126,Active,,,,2015-11-23,579000,,,http://www.redfin.com/TX/Spring/10-Moss-Bluff-Ct-77382/home/33219523,Houston Association of Realtors Multiple Listing Service (HARMLS),17397164,RE/MAX The Woodlands & Spring,N,Y,30.216336,-95.512676,false
MLS Listing,Single Family Residential,98 Spring Mist Pl,The Woodlands,TX,77381,489500,5,3.5,The Woodlands Cochran Crossing,3526,13900,1991,3,Garage,57,Active,,,,,489500,1992-06-02,152620.0,http://www.redfin.com/TX/Spring/98-Spring-Mist-Pl-77381/home/33224380,Houston Association of Realtors Multiple Listing Service (HARMLS),48812814,RE/MAX The Woodlands & Spring,N,Y,30.206199,-95.508774,false
MLS Listing,Single Family Residential,107 S Sawbridge Cir,The Woodlands,TX,77389,420000,5,4.5,The Woodlands Creekside Park,2938,6091,2013,2,Garage,52,Active,,,,,420000,2013-05-22,315303.0,http://www.redfin.com/TX/Spring/107-S-Sawbridge-Cir-77389/home/44624606,Houston Association of Realtors Multiple Listing Service (HARMLS),24162737,Tamborrel Properties,N,Y,30.1373676,-95.5455433,false
MLS Listing,Single Family Residential,23911 Windsor Canyon Ct,The Woodlands,TX,77389,274900,5,3.0,Augusta Pines Sec 11,2939,7349,2006,2,Garage,38,Active,,,,,274900,2015-02-17,255000.0,http://www.redfin.com/TX/Spring/23911-Windsor-Canyon-Ct-77389/home/29391863,Houston Association of Realtors Multiple Listing Service (HARMLS),91616502,RE/MAX Associates Northeast II,N,Y,30.112243,-95.5471,false
MLS Listing,Single Family Residential,78 N Thatcher Bnd,The Woodlands,TX,77389,740000,5,4.5,The Woodlands-creekside Park,4707,10995,2015,3,Garage,57,Active,,,,,740000,,,http://www.redfin.com/TX/The-Woodlands/78-N-Thatcher-Bend-Cir-77389/home/53567307,Houston Association of Realtors Multiple Listing Service (HARMLS),11207047,Weekley Properties Beverly Bradley,N,Y,30.101417,-95.509247,false
MLS Listing,Single Family Residential,123 N Thatcher Bnd,The Woodlands,TX,77389,660000,5,4.5,The Woodlands-creekside Park,4675,,2015,3,Garage,58,Active,,,,,660000,,,http://www.redfin.com/TX/The-Woodlands/123-N-Thatcher-Bend-Cir-77389/home/57191450,Houston Association of Realtors Multiple Listing Service (HARMLS),70369149,Weekley Properties Beverly Bradley,N,Y,30.101417,-95.509247,false
MLS Listing,Single Family Residential,51 E Arbor Camp Cir,The Woodlands,TX,77389,419900,5,3.5,The Woodlands Creekside Park,3111,7228,2007,3,Garage,118,Active,,,,,419900,,,http://www.redfin.com/TX/Spring/51-E-Arbor-Camp-Cir-77389/home/29589967,Houston Association of Realtors Multiple Listing Service (HARMLS),41631982,Keller Williams Realty,N,Y,30.137977,-95.5179112,false
MLS Listing,Single Family Residential,23 Marquise Oaks Pl,The Woodlands,TX,77382,637450,5,4.0,The Woodlands Sterling Ridge,4647,18535,2005,3,Garage,78,Active,,,,,637450,,,http://www.redfin.com/TX/The-Woodlands/23-Marquise-Oaks-Pl-77382/home/32611402,Houston Association of Realtors Multiple Listing Service (HARMLS),83394417,Owners.com,N,Y,30.204328,-95.567493,false
MLS Listing,Single Family Residential,7 Cypress Lake Pl,The Woodlands,TX,77382,632000,5,3.5,The Woodlands,3542,12847,1996,3,Garage,12,Active,,,,,632000,2014-10-04,500000.0,http://www.redfin.com/TX/Spring/7-Cypress-Lake-Pl-77382/home/33219495,Houston Association of Realtors Multiple Listing Service (HARMLS),89849904,Keller Williams Realty The Woodlands,N,Y,30.21767,-95.512986,false
New Construction Plan,Single Family Residential,Floorplan 7490,Tomball,TX,77375,643990,5,5.0,"The Woodlands, Creekside 75s, Wooded Overlook",3896,,,3,Garage,25,Active,,,,,643990,,,http://www.redfin.com/TX/Tomball/The-Woodlands-Creekside-75s-Wooded-Overlook/Floorplan-7490/home/103182066,Builder Digital eXperience (BDX),Plan-1060902,NewHomeSource.com,N,Y,30.144118,-95.564015,false
MLS Listing,Single Family Residential,26 Ebony Oaks Pl,The Woodlands,TX,77382,334900,5,3.5,Wdlnds Village Sterling Ridg,2737,7152,2005,2,Garage,44,Active,,,,,334900,,,http://www.redfin.com/TX/Spring/26-Ebony-Oaks-Pl-77382/home/32612305,Houston Association of Realtors Multiple Listing Service (HARMLS),36243164,AQUI Realty,N,Y,30.177117,-95.577149,false
MLS Listing,Single Family Residential,3 Folklore Ct,Spring,TX,77389,659900,5,5.5,The Woodlands Creekside Park,4302,10606,2008,3,Garage,73,Active,,,,,659900,2008-12-15,512000.0,http://www.redfin.com/TX/Spring/3-Folklore-Ct-77389/home/29586255,Houston Association of Realtors Multiple Listing Service (HARMLS),52780830,Tamborrel Properties,N,Y,30.142691,-95.517101,false
MLS Listing,Single Family Residential,26 Jaden Oaks,The Woodlands,TX,77375,699886,5,4.5,Creekside Park,4299,,2015,3,Garage,116,Active,,,,,685251,,,http://www.redfin.com/TX/Tomball/26-Jaden-Oaks-Pl-77375/home/101621197,Houston Association of Realtors Multiple Listing Service (HARMLS),82733437,Trendmaker Homes,N,Y,30.142984,-95.564226,false
MLS Listing,Single Family Residential,102 E Cove View Trl,The Woodlands,TX,77389,674900,5,5.0,The Woodlands Creekside,4541,10560,2010,3,Garage,92,Active,,,,2016-01-26,719900,2011-05-25,565000.0,http://www.redfin.com/TX/Spring/102-E-Cove-View-Trl-77389/home/40207366,Houston Association of Realtors Multiple Listing Service (HARMLS),18225713,"Coldwell Banker United, REALTORS",N,Y,30.142427,-95.523338,false
MLS Listing,Single Family Residential,14 E Sunlit Forest Dr,The Woodlands,TX,77381,725000,5,3.5,Wdlnds Village Panther Ck 22,3337,20818,1988,3,Garage,42,Active,,,,,725000,,,http://www.redfin.com/TX/Spring/14-E-Sunlit-Forest-Dr-77381/home/33228588,Houston Association of Realtors Multiple Listing Service (HARMLS),17950897,RE/MAX Hometown,N,Y,30.154179,-95.48929,false
MLS Listing,Single Family Residential,38 Mohawk Path Trl,Spring,TX,77389,684000,5,4.5,The Woodlands Creekside Park,4330,11199,2010,3,Garage,28,Active,,,,,684000,2015-08-18,670000.0,http://www.redfin.com/TX/The-Woodlands/38-Mohawk-Path-Trl-77389/home/40207364,Houston Association of Realtors Multiple Listing Service (HARMLS),65647354,"Coldwell Banker United, REALTORS",N,Y,30.141678,-95.523984,false
New Construction Plan,Single Family Residential,Nashville,Tomball,TX,77375,578990,5,4.5,The Woodlands Village of Creekside Park West- Garret Ridge,3842,,,3,Garage,25,Active,,,,,578990,,,http://www.redfin.com/TX/Tomball/The-Woodlands-Village-of-Creekside-Park-West-Garret-Ridge/Nashville/home/102415283,Builder Digital eXperience (BDX),Plan-1198229,NewHomeSource.com,N,Y,30.158212,-95.501165,false
MLS Listing,Single Family Residential,6 Birch Canoe Dr,The Woodlands,TX,77375,584000,5,4.5,The Woodlands Creekside Park,3676,8485,2015,3,Garage,278,Active,2016-01-30,10:00,18:00,2016-01-16,663917,,,http://www.redfin.com/TX/The-Woodlands/6-Birch-Canoe-Dr-77375/home/70330156,Houston Association of Realtors Multiple Listing Service (HARMLS),5307928,RE/MAX Professional Group,N,Y,30.145135,-95.558855,false
MLS Listing,Single Family Residential,39 Woodmoor Pl,The Woodlands,TX,77354,339900,5,4.0,The Woodlands Sterling Ridge,3018,10642,2011,2,Garage,137,Active,,,,2015-10-07,358000,2012-09-17,276000.0,http://www.redfin.com/TX/Magnolia/39-Woodmoor-Pl-77354/home/32734437,Houston Association of Realtors Multiple Listing Service (HARMLS),35884485,RE/MAX Professional Group,N,Y,30.1774304,-95.594349,false
MLS Listing,Single Family Residential,134 W Copper Sage,The Woodlands,TX,77381,339000,5,2.5,The Woodlands Cochrans Cross,2524,8389,1990,2,Garage,100,Active,,,,2016-01-09,345000,2014-10-31,256000.0,http://www.redfin.com/TX/Spring/134-W-Copper-Sage-Cir-77381/home/33222619,Houston Association of Realtors Multiple Listing Service (HARMLS),14408694,Keller Williams Realty Conroe,N,Y,30.181164,-95.528659,false
MLS Listing,Single Family Residential,71 W Mirror Ridge Cir,The Woodlands,TX,77382,639800,5,5.5,The Woodlands Indian Spgs 18,4049,11711,2000,3,Garage,127,Active,,,,2016-01-13,650000,,,http://www.redfin.com/TX/Spring/71-W-Mirror-Ridge-Cir-77382/home/33267691,Houston Association of Realtors Multiple Listing Service (HARMLS),96435788,Keller Williams Realty The Woodlands,N,Y,30.177921,-95.551521,false
MLS Listing,Single Family Residential,54 S Peaceful Canyon Cir,The Woodlands,TX,77381,435000,5,4.5,The Woodlands Indian Spgs 10,3425,9943,1997,2,Garage,186,Active,,,,2016-01-22,459000,2013-12-20,440000.0,http://www.redfin.com/TX/Spring/54-S-Peaceful-Canyon-Cir-77381/home/33217421,Houston Association of Realtors Multiple Listing Service (HARMLS),20790648,"Coldwell Banker United, REALTORS",N,Y,30.168974,-95.521926,false
MLS Listing,Single Family Residential,10 Frontera Cir,The Woodlands,TX,77382,399000,5,3.5,Wdlnds Village Sterling Ridg,3224,6814,2006,2,Garage,8,Active,,,,,399000,,,http://www.redfin.com/TX/The-Woodlands/10-Frontera-Cir-77382/home/32637631,Houston Association of Realtors Multiple Listing Service (HARMLS),37026390,"The Treadstone Realty Group,",N,Y,30.182658,-95.585549,false
MLS Listing,Single Family Residential,22 S Oriel Oaks Cir,The Woodlands,TX,77382,489900,5,4.0,The Woodlands Sterling Ridge,3512,13060,2006,3,Garage,87,Active,,,,2015-12-02,499900,2010-09-17,365000.0,http://www.redfin.com/TX/The-Woodlands/22-S-Oriel-Oaks-Cir-77382/home/32615425,Houston Association of Realtors Multiple Listing Service (HARMLS),60246084,Century 21 Realty Partners,N,Y,30.190751,-95.583871,false
MLS Listing,Single Family Residential,10 S Oriel Oaks Cir,The Woodlands,TX,77382,525000,5,4.0,The Woodlands Sterling Ridge,3512,8809,2006,3,Garage,113,Active,,,,,525000,,,http://www.redfin.com/TX/The-Woodlands/10-S-Oriel-Oaks-Cir-77382/home/32637607,Houston Association of Realtors Multiple Listing Service (HARMLS),11261464,RE/MAX The Woodlands & Spring,N,Y,30.190916,-95.583192,false
MLS Listing,Single Family Residential,23 Pebble Pocket Ct,The Woodlands,TX,77375,644000,5,4.5,The Woodlands Creekside Park,3546,,2015,3,Garage,278,Active,,,,2016-01-16,741121,,,http://www.redfin.com/TX/The-Woodlands/23-Pebble-Pocket-Ct-77375/home/66051386,Houston Association of Realtors Multiple Listing Service (HARMLS),94603837,RE/MAX Professional Group,N,Y,30.145135,-95.558855,false
MLS Listing,Single Family Residential,6 Stickley Ct,The Woodlands,TX,77382,500000,5,3.5,The Woodlands Sterling Ridge,3600,10121,2006,2,Garage,72,Active,,,,2015-12-17,512000,,,http://www.redfin.com/TX/The-Woodlands/6-Stickley-Ct-77382/home/32637561,Houston Association of Realtors Multiple Listing Service (HARMLS),63956064,RE/MAX The Woodlands & Spring,N,Y,30.191846,-95.582973,false
New Construction Plan,Single Family Residential,Providence,Tomball,TX,77375,522990,5,3.0,The Woodlands Village of Creekside Park West- Garret Ridge,2987,,,2,Garage,25,Active,,,,,522990,,,http://www.redfin.com/TX/Tomball/The-Woodlands-Village-of-Creekside-Park-West-Garret-Ridge/Providence/home/102415291,Builder Digital eXperience (BDX),Plan-1198222,NewHomeSource.com,N,Y,30.158212,-95.501165,false
MLS Listing,Single Family Residential,18 Heather Bank Pl,The Woodlands,TX,77382,639999,5,5.5,The Woodlands Sterling Ridge,4335,11816,2004,3,Garage,92,Active,,,,2016-01-21,650000,,,http://www.redfin.com/TX/Spring/18-Heather-Bank-Pl-77382/home/33288387,Houston Association of Realtors Multiple Listing Service (HARMLS),93153154,"Coldwell Banker United, REALTORS",N,Y,30.185895,-95.559169,false
MLS Listing,Single Family Residential,110 Laura Ln,The Woodlands,TX,77385,285000,5,3.0,Oak Ridge North,3246,12184,1995,2,Garage,134,Active,,,,,285000,,,http://www.redfin.com/TX/Conroe/110-Laura-Ln-77385/home/33144906,Houston Association of Realtors Multiple Listing Service (HARMLS),99183191,RE/MAX The Woodlands & Spring,N,Y,30.165732,-95.448095,false
MLS Listing,Single Family Residential,54 Deerfern,The Woodlands,TX,77381,375000,5,3.0,The Woodlands Cochrans Cross,2800,8394,1992,2,Garage,22,Active,,,,,375000,,,http://www.redfin.com/TX/Spring/54-Deerfern-Pl-77381/home/33223549,Houston Association of Realtors Multiple Listing Service (HARMLS),62322421,BHGRE Gary Greene,N,Y,30.202039,-95.512505,false
MLS Listing,Single Family Residential,35 Whitbarrow Pl,The Woodlands,TX,77375,651365,5,4.0,The Woodlands Creekside Park West,4051,,2015,2,Garage,190,Active,,,,,651365,,,http://www.redfin.com/TX/The-Woodlands/35-Whitbarrow-Pl-77375/home/89350188,Houston Association of Realtors Multiple Listing Service (HARMLS),493870,Richard Barnett,N,Y,30.1423809083636,-95.55118560791017,false
New Construction Plan,Single Family Residential,Floorplan 7255,Tomball,TX,77375,654990,5,5.5,"The Woodlands, Creekside 75s, Wooded Overlook",4106,,,3,Garage,25,Active,,,,,654990,,,http://www.redfin.com/TX/Tomball/The-Woodlands-Creekside-75s-Wooded-Overlook/Floorplan-7255/home/103182074,Builder Digital eXperience (BDX),Plan-1141023,NewHomeSource.com,N,Y,30.144118,-95.564015,false
MLS Listing,Single Family Residential,67 Canyon Wren,Spring,TX,77389,575000,5,3.5,Creekside Park,4202,,2011,2,Garage,4,Active,,,,,575000,,,http://www.redfin.com/TX/Spring/67-W-Canyon-Wren-Cir-77389/home/45411603,Houston Association of Realtors Multiple Listing Service (HARMLS),31188433,Keller Williams Realty The Woodlands,N,Y,30.1462149,-95.5334751,false
MLS Listing,Single Family Residential,15 New Light Pl,The Woodlands,TX,77382,579900,5,4.5,The Woodlands Sterling Ridge,3873,10018,2002,3,Garage,241,Active,,,,2015-11-23,600000,,,http://www.redfin.com/TX/Spring/15-New-Light-Pl-77382/home/33289445,Houston Association of Realtors Multiple Listing Service (HARMLS),26867160,Heritage Texas Properties,N,Y,30.18291,-95.553715,false
MLS Listing,Single Family Residential,143 N Shawnee Ridge Cir,The Woodlands,TX,77382,550000,5,3.5,The Woodlands Indian Spgs 22,4312,10837,2000,3,Garage,124,Active,2016-01-31,13:00,15:00,2016-01-23,580000,,,http://www.redfin.com/TX/Spring/143-N-Shawnee-Ridge-Cir-77382/home/33268761,Houston Association of Realtors Multiple Listing Service (HARMLS),64272593,"Coldwell Banker United, REALTORS",N,Y,30.176406,-95.552669,false
MLS Listing,Single Family Residential,35 Noble Bend Dr,The Woodlands,TX,77382,599000,5,4.5,The Woodlands Alden Bridge 4,3870,14172,1999,3,Garage,67,Active,,,,2016-01-21,659900,,,http://www.redfin.com/TX/Spring/35-Noble-Bend-Dr-77382/home/33255741,Houston Association of Realtors Multiple Listing Service (HARMLS),39097034,Van Joslin Real Estate At Market Street,N,Y,30.20437,-95.546865,false
MLS Listing,Single Family Residential,11 Long Lake Pl,The Woodlands,TX,77381,470000,5,3.5,The Woodlands Cochrans Cross,3412,10735,1990,2,Garage,24,Active,2016-01-31,11:00,13:00,,470000,1994-03-22,189525.0,http://www.redfin.com/TX/Spring/11-Long-Lake-Pl-77381/home/33224315,Houston Association of Realtors Multiple Listing Service (HARMLS),70122944,"Coldwell Banker United, REALTORS",N,Y,30.2006,-95.499817,false
New Construction Plan,Single Family Residential,Waldron,Spring,TX,77389,749990,5,4.5,The Woodlands - Liberty Branch 75'/ 90',4513,,,3,Garage,25,Active,,,,,749990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-75-90/Waldron/home/102461666,Builder Digital eXperience (BDX),Plan-1069571,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,19 Nightwind,The Woodlands,TX,77381,306000,5,3.5,The Woodlands,3017,7479,1990,2,Garage,55,Active,,,,2016-01-06,310000,2013-09-27,306000.0,http://www.redfin.com/TX/Spring/19-Nightwind-Pl-77381/home/33223055,Houston Association of Realtors Multiple Listing Service (HARMLS),79617726,First Millennium Realty,N,Y,30.180696,-95.520956,false
MLS Listing,Single Family Residential,11 Spiceberry Pl,The Woodlands,TX,77382,635000,5,3.5,Wdlnds Village Alden Br 13,3880,12796,1998,3,Garage,1,Active,,,,,635000,,,http://www.redfin.com/TX/Spring/11-Spiceberry-Pl-77382/home/33218933,Houston Association of Realtors Multiple Listing Service (HARMLS),55394594,Keller Williams Realty The Woodlands,N,Y,30.213794,-95.513139,false
MLS Listing,Single Family Residential,39 S Piney Plains Cir,The Woodlands,TX,77382,435000,5,4.5,The Woodlands Alden Bridge 0,3204,9538,1996,3,Garage,72,Active,,,,,432000,2011-09-20,288000.0,http://www.redfin.com/TX/Spring/39-S-Piney-Plains-Cir-77382/home/33218539,Houston Association of Realtors Multiple Listing Service (HARMLS),86897764,Connect Realty.com,N,Y,30.205757,-95.516871,false
New Construction Plan,Single Family Residential,Chiswell,Spring,TX,77389,619990,5,4.0,The Woodlands - Liberty Branch 60'/65' Traditional,3343,,,3,Garage,25,Active,,,,,619990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-65-Traditional/Chiswell/home/102461685,Builder Digital eXperience (BDX),Plan-1047069,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,78 Birch Canoe Dr,The Woodlands,TX,77375,578993,5,3.5,Creekside,3799,,2015,2,Garage,295,Active,2016-01-30,11:00,16:00,2016-01-04,638380,,,http://www.redfin.com/TX/The-Woodlands/78-Birch-Canoe-Dr-77375/home/75119898,Houston Association of Realtors Multiple Listing Service (HARMLS),53768549,J. Patrick Homes,N,Y,30.158212,-95.501165,false
New Construction Plan,Single Family Residential,Clermont,Spring,TX,77389,646990,5,4.5,The Woodlands - Liberty Branch 60'/65' Traditional,3873,,,2,Garage,25,Active,,,,,646990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-65-Traditional/Clermont/home/102461669,Builder Digital eXperience (BDX),Plan-1123472,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,43 Dove Trace Cir,The Woodlands,TX,77382,520000,5,3.5,The Woodlands,3575,9057,2001,3,Garage,21,Active,,,,,520000,2013-08-09,414000.0,http://www.redfin.com/TX/Spring/43-Dove-Trace-Cir-77382/home/33291021,Houston Association of Realtors Multiple Listing Service (HARMLS),83964187,RE/MAX Carlton Woods Sales,N,Y,30.179378,-95.540051,false
New Construction Plan,Single Family Residential,Spaulding,Spring,TX,77389,746990,5,4.5,The Woodlands - Liberty Branch 75'/ 90',4609,,,3,Garage,25,Active,,,,,743990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-75-90/Spaulding/home/102461671,Builder Digital eXperience (BDX),Plan-1046180,NewHomeSource.com,N,Y,30.144363,-95.541004,false
MLS Listing,Single Family Residential,38 S Chandler Creek Cir,The Woodlands,TX,77381,569000,5,3.5,Wdlnds Village Indian Sprg 1,3710,9819,1998,2,Garage,32,Active,,,,,569000,,,http://www.redfin.com/TX/Spring/38-S-Chandler-Creek-Cir-77381/home/33217650,Houston Association of Realtors Multiple Listing Service (HARMLS),45661454,Keller Williams Realty The Woodlands,N,Y,30.174855,-95.53287,false
New Construction Plan,Single Family Residential,Bridgeton,Spring,TX,77389,636990,5,4.5,The Woodlands - Liberty Branch 60'/65' Traditional,3565,,,3,Garage,25,Active,,,,,636990,,,http://www.redfin.com/TX/Spring/The-Woodlands-Liberty-Branch-60-65-Traditional/Bridgeton/home/102461678,Builder Digital eXperience (BDX),Plan-1123471,NewHomeSource.com,N,Y,30.144363,-95.541004,false
